#z	s	x	dir	northing	easting	Ta	P	atm_dens	col_dens	n	Q	Cp	Rg	V	Ue	M	theta	U	R	Tm	Time
2494.6777	1380.00	629.55	129.06	-465.05	419.24	267.32	75209.43	0.9872	0.9405	0.99	2.39e+07	1006.35	285.07	21.63	15.37	672523513.33	0.82	28.20	948.32	284.18	39.20
2501.9374	1390.00	636.43	128.91	-469.38	424.58	267.28	75139.15	0.9864	0.9404	0.99	2.41e+07	1006.25	285.07	21.66	15.35	679800308.26	0.81	28.16	954.69	283.90	39.55
2509.1795	1400.00	643.32	128.76	-473.71	429.94	267.24	75069.11	0.9856	0.9403	0.99	2.44e+07	1006.16	285.07	21.69	15.32	687102587.40	0.81	28.13	961.06	283.63	39.91
2516.4040	1410.00	650.24	128.61	-478.04	435.33	267.21	74999.28	0.9848	0.9402	0.99	2.47e+07	1006.06	285.07	21.72	15.30	694430188.52	0.81	28.09	967.43	283.36	40.26
2523.6109	1420.00	657.17	128.46	-482.37	440.75	267.17	74929.68	0.9841	0.9401	0.99	2.50e+07	1005.97	285.07	21.75	15.28	701782949.12	0.80	28.06	973.79	283.10	40.62
2530.8003	1430.00	664.12	128.31	-486.69	446.19	267.13	74860.31	0.9833	0.9399	0.99	2.53e+07	1005.87	285.07	21.78	15.25	709160706.38	0.80	28.02	980.15	282.84	40.98
2537.9723	1440.00	671.09	128.16	-491.01	451.66	267.09	74791.15	0.9825	0.9398	0.99	2.56e+07	1005.78	285.07	21.81	15.23	716563297.19	0.80	27.99	986.50	282.59	41.33
2545.1268	1450.00	678.08	128.02	-495.33	457.15	267.05	74722.22	0.9818	0.9396	0.99	2.59e+07	1005.69	285.07	21.84	15.20	723990558.08	0.80	27.96	992.85	282.34	41.69
2552.2639	1460.00	685.08	127.87	-499.64	462.67	267.01	74653.51	0.9810	0.9394	0.99	2.62e+07	1005.61	285.07	21.86	15.18	731442325.28	0.79	27.93	999.20	282.09	42.05
2559.3837	1470.00	692.10	127.72	-503.95	468.22	266.98	74585.02	0.9802	0.9393	0.99	2.65e+07	1005.52	285.06	21.89	15.16	738918434.64	0.79	27.89	1005.55	281.85	42.41
2566.4861	1480.00	699.14	127.58	-508.26	473.78	266.94	74516.75	0.9795	0.9391	0.99	2.68e+07	1005.44	285.06	21.92	15.13	746418721.68	0.79	27.86	1011.89	281.61	42.77
2573.5712	1490.00	706.20	127.43	-512.56	479.38	266.90	74448.70	0.9787	0.9389	0.99	2.71e+07	1005.36	285.06	21.95	15.11	753943021.54	0.79	27.83	1018.22	281.37	43.13
2580.6391	1500.00	713.27	127.28	-516.86	485.00	266.86	74380.87	0.9780	0.9387	0.99	2.74e+07	1005.27	285.06	21.98	15.08	761491168.99	0.78	27.80	1024.55	281.14	43.49
2587.6898	1510.00	720.36	127.14	-521.16	490.64	266.82	74313.25	0.9772	0.9385	0.99	2.77e+07	1005.19	285.06	22.01	15.06	769062998.42	0.78	27.77	1030.88	280.91	43.85
2594.7232	1520.00	727.47	126.99	-525.45	496.30	266.79	74245.86	0.9765	0.9383	0.99	2.80e+07	1005.12	285.06	22.03	15.04	776658343.84	0.78	27.74	1037.20	280.69	44.21
2601.7395	1530.00	734.60	126.85	-529.74	502.00	266.75	74178.67	0.9757	0.9380	0.99	2.83e+07	1005.04	285.06	22.06	15.01	784277038.89	0.78	27.71	1043.52	280.46	44.57
2608.7387	1540.00	741.74	126.70	-534.02	507.71	266.71	74111.71	0.9750	0.9378	0.99	2.86e+07	1004.96	285.06	22.09	14.99	791918916.77	0.78	27.68	1049.84	280.25	44.93
2615.7208	1550.00	748.90	126.56	-538.30	513.45	266.67	74044.95	0.9742	0.9376	0.99	2.89e+07	1004.89	285.06	22.12	14.96	799583810.33	0.77	27.65	1056.15	280.03	45.29
2622.6858	1560.00	756.08	126.42	-542.57	519.21	266.64	73978.41	0.9735	0.9374	0.99	2.92e+07	1004.82	285.06	22.15	14.94	807271552.00	0.77	27.62	1062.45	279.82	45.65
2629.6338	1570.00	763.27	126.27	-546.84	525.00	266.60	73912.09	0.9728	0.9371	0.99	2.95e+07	1004.75	285.06	22.17	14.91	814981973.80	0.77	27.59	1068.75	279.61	46.01
2636.5648	1580.00	770.48	126.13	-551.11	530.81	266.56	73845.97	0.9720	0.9369	0.99	2.98e+07	1004.68	285.06	22.20	14.89	822714907.36	0.77	27.56	1075.05	279.40	46.38
2643.4789	1590.00	777.70	125.99	-555.37	536.65	266.53	73780.07	0.9713	0.9366	0.99	3.02e+07	1004.61	285.06	22.23	14.87	830470183.88	0.76	27.54	1081.34	279.20	46.74
2650.3760	1600.00	784.94	125.84	-559.62	542.51	266.49	73714.38	0.9706	0.9364	0.99	3.05e+07	1004.54	285.06	22.26	14.84	838247634.19	0.76	27.51	1087.62	279.00	47.10
2657.2562	1610.00	792.20	125.70	-563.87	548.39	266.45	73648.90	0.9698	0.9361	0.99	3.08e+07	1004.47	285.06	22.29	14.82	846047088.67	0.76	27.48	1093.90	278.80	47.47
2664.1196	1620.00	799.47	125.56	-568.12	554.30	266.42	73583.62	0.9691	0.9358	0.99	3.11e+07	1004.41	285.05	22.31	14.79	853868377.32	0.76	27.46	1100.18	278.60	47.83
2670.9661	1630.00	806.76	125.42	-572.36	560.23	266.38	73518.56	0.9684	0.9356	0.99	3.14e+07	1004.34	285.05	22.34	14.77	861711329.72	0.75	27.43	1106.45	278.41	48.19
2677.7958	1640.00	814.06	125.28	-576.59	566.18	266.34	73453.71	0.9677	0.9353	0.99	3.17e+07	1004.28	285.05	22.37	14.74	869575775.04	0.75	27.40	1112.71	278.22	48.56
2684.6088	1650.00	821.38	125.14	-580.82	572.15	266.31	73389.06	0.9670	0.9350	0.99	3.21e+07	1004.22	285.05	22.40	14.72	877461542.04	0.75	27.38	1118.97	278.03	48.92
2691.4050	1660.00	828.72	125.00	-585.04	578.15	266.27	73324.62	0.9662	0.9347	0.99	3.24e+07	1004.16	285.05	22.42	14.70	885368459.10	0.75	27.35	1125.23	277.85	49.29
2698.1844	1670.00	836.07	124.86	-589.25	584.18	266.23	73260.38	0.9655	0.9344	0.99	3.27e+07	1004.10	285.05	22.45	14.67	893296354.15	0.74	27.33	1131.47	277.66	49.65
2704.9472	1680.00	843.44	124.72	-593.46	590.22	266.20	73196.35	0.9648	0.9341	0.99	3.30e+07	1004.04	285.05	22.48	14.65	901245054.76	0.74	27.30	1137.72	277.48	50.02
2711.6933	1690.00	850.82	124.58	-597.67	596.29	266.16	73132.53	0.9641	0.9338	0.99	3.33e+07	1003.98	285.05	22.50	14.62	909214388.06	0.74	27.28	1143.95	277.31	50.39
2718.4228	1700.00	858.22	124.44	-601.87	602.38	266.13	73068.91	0.9634	0.9335	0.99	3.37e+07	1003.92	285.05	22.53	14.60	917204180.82	0.74	27.25	1150.18	277.13	50.75
2725.1357	1710.00	865.63	124.30	-606.06	608.49	266.09	73005.49	0.9627	0.9332	0.99	3.40e+07	1003.86	285.05	22.56	14.57	925214259.38	0.74	27.23	1156.41	276.96	51.12
2731.8320	1720.00	873.05	124.16	-610.24	614.63	266.05	72942.28	0.9620	0.9329	0.99	3.43e+07	1003.81	285.05	22.58	14.55	933244449.70	0.73	27.20	1162.63	276.78	51.49
2738.5118	1730.00	880.50	124.03	-614.42	620.78	266.02	72879.27	0.9613	0.9326	0.99	3.46e+07	1003.75	285.05	22.61	14.53	941294577.36	0.73	27.18	1168.84	276.61	51.86
2745.1751	1740.00	887.95	123.89	-618.60	626.96	265.98	72816.46	0.9606	0.9323	0.99	3.50e+07	1003.70	285.05	22.64	14.50	949364467.54	0.73	27.16	1175.05	276.45	52.22
2751.8218	1750.00	895.42	123.75	-622.76	633.17	265.95	72753.85	0.9599	0.9320	0.99	3.53e+07	1003.65	285.05	22.67	14.48	957453945.04	0.73	27.13	1181.25	276.28	52.59
2758.4521	1760.00	902.91	123.61	-626.92	639.39	265.91	72691.45	0.9592	0.9316	0.99	3.56e+07	1003.59	285.05	22.69	14.45	965562834.27	0.72	27.11	1187.44	276.12	52.96
2765.0660	1770.00	910.41	123.48	-631.07	645.64	265.88	72629.24	0.9585	0.9313	0.99	3.59e+07	1003.54	285.05	22.72	14.43	973690959.27	0.72	27.09	1193.63	275.96	53.33
2771.6635	1780.00	917.93	123.34	-635.22	651.90	265.84	72567.23	0.9578	0.9310	0.99	3.63e+07	1003.49	285.05	22.74	14.40	981838143.72	0.72	27.07	1199.81	275.80	53.70
2778.2445	1790.00	925.46	123.21	-639.36	658.19	265.81	72505.42	0.9571	0.9307	0.99	3.66e+07	1003.44	285.05	22.77	14.38	990004210.92	0.72	27.04	1205.99	275.64	54.07
2784.8092	1800.00	933.00	123.07	-643.49	664.51	265.77	72443.81	0.9564	0.9303	0.99	3.69e+07	1003.39	285.05	22.80	14.35	998188983.79	0.72	27.02	1212.16	275.49	54.44
2791.3576	1810.00	940.56	122.93	-647.61	670.84	265.73	72382.39	0.9557	0.9300	0.99	3.73e+07	1003.35	285.05	22.82	14.33	1006392284.92	0.71	27.00	1218.32	275.33	54.81
2797.8897	1820.00	948.13	122.80	-651.73	677.19	265.70	72321.17	0.9551	0.9296	0.99	3.76e+07	1003.30	285.05	22.85	14.30	1014613936.52	0.71	26.98	1224.48	275.18	55.18
2804.4055	1830.00	955.71	122.67	-655.84	683.57	265.67	72260.15	0.9544	0.9293	0.99	3.79e+07	1003.25	285.04	22.88	14.28	1022853760.46	0.71	26.96	1230.62	275.03	55.55
2810.9051	1840.00	963.31	122.53	-659.94	689.97	265.63	72199.33	0.9537	0.9289	0.99	3.83e+07	1003.21	285.04	22.90	14.25	1031111578.27	0.71	26.94	1236.77	274.88	55.92
2817.3884	1850.00	970.93	122.40	-664.03	696.39	265.60	72138.70	0.9530	0.9286	0.99	3.86e+07	1003.16	285.04	22.93	14.23	1039387211.11	0.71	26.92	1242.90	274.73	56.29
2823.8556	1860.00	978.55	122.26	-668.12	702.83	265.56	72078.26	0.9523	0.9282	0.99	3.90e+07	1003.12	285.04	22.95	14.21	1047680479.83	0.70	26.90	1249.03	274.59	56.67
2830.3065	1870.00	986.20	122.13	-672.20	709.29	265.53	72018.02	0.9517	0.9279	0.99	3.93e+07	1003.07	285.04	22.98	14.18	1055991204.94	0.70	26.88	1255.15	274.45	57.04
2836.7413	1880.00	993.85	122.00	-676.27	715.77	265.49	71957.97	0.9510	0.9275	0.99	3.96e+07	1003.03	285.04	23.01	14.16	1064319206.63	0.70	26.86	1261.27	274.30	57.41
2843.1600	1890.00	1001.52	121.87	-680.33	722.27	265.46	71898.11	0.9503	0.9272	0.99	4.00e+07	1002.99	285.04	23.03	14.13	1072664304.75	0.70	26.84	1267.37	274.16	57.78
2849.5626	1900.00	1009.20	121.73	-684.39	728.80	265.42	71838.44	0.9497	0.9268	0.99	4.03e+07	1002.94	285.04	23.06	14.11	1081026318.85	0.69	26.82	1273.47	274.02	58.15
2855.9491	1910.00	1016.89	121.60	-688.44	735.34	265.39	71778.97	0.9490	0.9265	0.99	4.07e+07	1002.90	285.04	23.08	14.08	1089405068.16	0.69	26.80	1279.57	273.89	58.53
2862.3195	1920.00	1024.60	121.47	-692.48	741.91	265.36	71719.69	0.9483	0.9261	0.99	4.10e+07	1002.86	285.04	23.11	14.06	1097800371.61	0.69	26.78	1285.65	273.75	58.90
2868.6740	1930.00	1032.32	121.34	-696.51	748.49	265.32	71660.60	0.9477	0.9257	0.99	4.13e+07	1002.82	285.04	23.13	14.03	1106212047.81	0.69	26.76	1291.73	273.62	59.27
2875.0124	1940.00	1040.06	121.21	-700.53	755.10	265.29	71601.69	0.9470	0.9254	0.99	4.17e+07	1002.78	285.04	23.16	14.01	1114639915.10	0.69	26.74	1297.80	273.48	59.65
2881.3348	1950.00	1047.81	121.08	-704.54	761.73	265.25	71542.98	0.9464	0.9250	0.99	4.20e+07	1002.74	285.04	23.18	13.98	1123083791.52	0.68	26.72	1303.87	273.35	60.02
2887.6413	1960.00	1055.57	120.95	-708.55	768.37	265.22	71484.46	0.9457	0.9246	0.99	4.24e+07	1002.70	285.04	23.21	13.96	1131543494.82	0.68	26.71	1309.92	273.22	60.40
2893.9319	1970.00	1063.34	120.82	-712.55	775.04	265.19	71426.12	0.9451	0.9243	0.99	4.27e+07	1002.66	285.04	23.24	13.93	1140018842.47	0.68	26.69	1315.97	273.09	60.77
2900.2065	1980.00	1071.13	120.69	-716.54	781.73	265.15	71367.97	0.9444	0.9239	0.99	4.31e+07	1002.63	285.04	23.26	13.91	1148509651.68	0.68	26.67	1322.01	272.96	61.15
2906.4652	1990.00	1078.93	120.56	-720.52	788.43	265.12	71310.01	0.9438	0.9235	0.99	4.34e+07	1002.59	285.04	23.29	13.88	1157015739.37	0.68	26.65	1328.04	272.84	61.52
2912.7081	2000.00	1086.74	120.43	-724.49	795.16	265.09	71252.24	0.9431	0.9231	0.99	4.38e+07	1002.55	285.04	23.31	13.86	1165536922.23	0.67	26.64	1334.07	272.71	61.90
2918.9352	2010.00	1094.56	120.30	-728.45	801.91	265.05	71194.65	0.9425	0.9227	0.99	4.41e+07	1002.52	285.04	23.34	13.83	1174073016.65	0.67	26.62	1340.09	272.59	62.27
2925.1464	2020.00	1102.40	120.17	-732.41	808.67	265.02	71137.25	0.9418	0.9224	0.99	4.45e+07	1002.48	285.04	23.36	13.81	1182623838.80	0.67	26.60	1346.10	272.47	62.65
2931.3418	2030.00	1110.25	120.05	-736.35	815.46	264.99	71080.03	0.9412	0.9220	0.99	4.48e+07	1002.45	285.04	23.39	13.78	1191189204.59	0.67	26.58	1352.10	272.35	63.02
2937.5215	2040.00	1118.11	119.92	-740.29	822.26	264.95	71023.00	0.9406	0.9216	0.99	4.52e+07	1002.41	285.04	23.41	13.75	1199768929.71	0.67	26.57	1358.09	272.23	63.40
2943.6854	2050.00	1125.99	119.79	-744.22	829.09	264.92	70966.15	0.9399	0.9212	0.99	4.55e+07	1002.38	285.04	23.43	13.73	1208362829.58	0.66	26.55	1364.08	272.11	63.78
2949.8336	2060.00	1133.87	119.66	-748.14	835.93	264.89	70909.48	0.9393	0.9208	0.99	4.59e+07	1002.34	285.04	23.46	13.70	1216970719.43	0.66	26.53	1370.05	271.99	64.15
2955.9661	2070.00	1141.77	119.54	-752.04	842.80	264.85	70853.00	0.9387	0.9204	0.99	4.62e+07	1002.31	285.04	23.48	13.68	1225592414.23	0.66	26.52	1376.02	271.87	64.53
2962.0828	2080.00	1149.68	119.41	-755.94	849.68	264.82	70796.70	0.9380	0.9201	0.99	4.66e+07	1002.28	285.04	23.51	13.65	1234227728.77	0.66	26.50	1381.98	271.76	64.91
2968.1840	2090.00	1157.61	119.29	-759.84	856.58	264.79	70740.58	0.9374	0.9197	0.99	4.69e+07	1002.25	285.04	23.53	13.63	1242876477.59	0.66	26.49	1387.94	271.64	65.28
2974.2694	2100.00	1165.54	119.16	-763.72	863.50	264.76	70684.64	0.9368	0.9193	0.99	4.73e+07	1002.21	285.04	23.56	13.60	1251538475.06	0.65	26.47	1393.88	271.53	65.66
2980.3393	2110.00	1173.49	119.04	-767.59	870.44	264.72	70628.88	0.9361	0.9189	0.99	4.76e+07	1002.18	285.04	23.58	13.58	1260213535.32	0.65	26.46	1399.82	271.42	66.04
2986.3936	2120.00	1181.45	118.91	-771.45	877.40	264.69	70573.31	0.9355	0.9185	0.99	4.80e+07	1002.15	285.04	23.61	13.55	1268901472.32	0.65	26.44	1405.75	271.31	66.42
2992.4322	2130.00	1189.42	118.79	-775.31	884.38	264.66	70517.91	0.9349	0.9181	0.99	4.83e+07	1002.12	285.04	23.63	13.53	1277602099.85	0.65	26.43	1411.67	271.20	66.80
2998.4553	2140.00	1197.40	118.66	-779.15	891.38	264.63	70462.69	0.9343	0.9177	0.99	4.87e+07	1002.09	285.03	23.65	13.50	1286315231.48	0.65	26.41	1417.58	271.09	67.18
3004.4629	2150.00	1205.40	118.54	-782.98	898.39	264.59	70407.66	0.9337	0.9173	0.99	4.91e+07	1002.06	285.03	23.68	13.47	1295040680.61	0.64	26.40	1423.48	270.98	67.55
3010.4550	2160.00	1213.40	118.41	-786.81	905.42	264.56	70352.80	0.9331	0.9169	0.99	4.94e+07	1002.03	285.03	23.70	13.45	1303778260.49	0.64	26.38	1429.37	270.87	67.93
3016.4315	2170.00	1221.42	118.29	-790.62	912.48	264.53	70298.12	0.9324	0.9165	0.99	4.98e+07	1002.00	285.03	23.73	13.42	1312527784.18	0.64	26.37	1435.26	270.77	68.31
3022.3926	2180.00	1229.45	118.17	-794.43	919.55	264.50	70243.61	0.9318	0.9161	0.99	5.01e+07	1001.97	285.03	23.75	13.40	1321289064.58	0.64	26.35	1441.14	270.66	68.69
3028.3383	2190.00	1237.49	118.05	-798.23	926.63	264.47	70189.28	0.9312	0.9158	0.99	5.05e+07	1001.95	285.03	23.77	13.37	1330061914.45	0.64	26.34	1447.00	270.56	69.07
3034.2685	2200.00	1245.54	117.92	-802.01	933.74	264.44	70135.13	0.9306	0.9154	0.99	5.09e+07	1001.92	285.03	23.80	13.35	1338846146.38	0.63	26.32	1452.86	270.45	69.45
3040.1832	2210.00	1253.60	117.80	-805.79	940.86	264.40	70081.16	0.9300	0.9150	0.99	5.12e+07	1001.89	285.03	23.82	13.32	1347641572.84	0.63	26.31	1458.71	270.35	69.83
3046.0826	2220.00	1261.68	117.68	-809.55	948.01	264.37	70027.36	0.9294	0.9146	0.99	5.16e+07	1001.86	285.03	23.85	13.29	1356448006.13	0.63	26.30	1464.55	270.25	70.21
3051.9666	2230.00	1269.76	117.56	-813.31	955.17	264.34	69973.73	0.9288	0.9142	0.99	5.19e+07	1001.84	285.03	23.87	13.27	1365265258.45	0.63	26.28	1470.39	270.15	70.59
3057.8353	2240.00	1277.86	117.44	-817.05	962.35	264.31	69920.29	0.9282	0.9138	0.99	5.23e+07	1001.81	285.03	23.89	13.24	1374093141.85	0.63	26.27	1476.21	270.05	70.97
3063.6885	2250.00	1285.97	117.37	-820.79	969.54	264.27	69962.74	0.9289	0.9146	0.99	5.27e+07	1001.78	285.03	23.93	13.22	1382938098.45	0.63	26.26	1481.01	269.95	71.35
3069.5265	2260.00	1294.09	117.32	-824.52	976.75	264.23	69909.55	0.9283	0.9142	0.99	5.30e+07	1001.76	285.03	23.96	13.20	1391804329.80	0.62	26.24	1486.82	269.85	71.73
3075.3491	2270.00	1302.22	117.27	-828.25	983.98	264.19	69856.54	0.9278	0.9138	0.99	5.34e+07	1001.73	285.03	24.00	13.18	1400691480.77	0.62	26.23	1492.61	269.75	72.12
3081.1564	2280.00	1310.36	117.22	-831.98	991.21	264.15	69803.70	0.9272	0.9134	0.99	5.38e+07	1001.71	285.03	24.03	13.16	1409599374.04	0.62	26.22	1498.39	269.66	72.50
3086.9485	2290.00	1318.51	117.18	-835.71	998.46	264.11	69751.04	0.9266	0.9130	0.99	5.41e+07	1001.68	285.03	24.07	13.14	1418527832.57	0.62	26.20	1504.17	269.56	72.88
3092.7252	2300.00	1326.67	117.13	-839.44	1005.72	264.07	69698.54	0.9261	0.9126	0.99	5.45e+07	1001.66	285.03	24.11	13.12	1427476678.85	0.62	26.19	1509.93	269.47	73.26
3098.4868	2310.00	1334.85	117.08	-843.17	1013.00	264.04	69646.21	0.9255	0.9122	0.99	5.49e+07	1001.63	285.03	24.14	13.10	1436445734.86	0.61	26.18	1515.68	269.37	73.64
3104.2331	2320.00	1343.03	117.04	-846.89	1020.28	264.00	69594.05	0.9250	0.9118	0.99	5.52e+07	1001.61	285.03	24.18	13.08	1445434822.11	0.61	26.17	1521.42	269.28	74.02
3109.9642	2330.00	1351.23	116.99	-850.62	1027.58	263.96	69542.06	0.9244	0.9114	0.99	5.56e+07	1001.58	285.03	24.21	13.06	1454443761.66	0.61	26.16	1527.15	269.18	74.41
3115.6801	2340.00	1359.43	116.94	-854.34	1034.89	263.92	69490.24	0.9239	0.9110	0.99	5.60e+07	1001.56	285.03	24.25	13.04	1463472374.10	0.61	26.15	1532.87	269.09	74.79
3121.3809	2350.00	1367.65	116.90	-858.07	1042.22	263.88	69438.59	0.9233	0.9106	0.99	5.63e+07	1001.54	285.03	24.28	13.02	1472520479.60	0.61	26.14	1538.58	269.00	75.17
3127.0665	2360.00	1375.87	116.85	-861.79	1049.55	263.84	69387.11	0.9228	0.9102	0.99	5.67e+07	1001.51	285.03	24.32	13.00	1481587897.92	0.60	26.13	1544.28	268.91	75.55
3132.7370	2370.00	1384.11	116.80	-865.51	1056.90	263.80	69335.79	0.9222	0.9098	0.99	5.71e+07	1001.49	285.03	24.35	12.97	1490674448.39	0.60	26.11	1549.97	268.82	75.94
3138.3925	2380.00	1392.36	116.76	-869.23	1064.26	263.76	69284.64	0.9217	0.9094	0.99	5.75e+07	1001.47	285.03	24.39	12.95	1499779949.99	0.60	26.10	1555.64	268.73	76.32
3144.0328	2390.00	1400.61	116.71	-872.94	1071.64	263.73	69233.66	0.9211	0.9090	0.99	5.78e+07	1001.45	285.03	24.42	12.93	1508904221.28	0.60	26.09	1561.31	268.64	76.70
3149.6581	2400.00	1408.88	116.66	-876.66	1079.02	263.69	69182.84	0.9206	0.9086	0.99	5.82e+07	1001.42	285.03	24.46	12.91	1518047080.49	0.60	26.08	1566.96	268.55	77.09
3155.2684	2410.00	1417.16	116.62	-880.37	1086.42	263.65	69132.19	0.9200	0.9082	0.99	5.86e+07	1001.40	285.03	24.49	12.89	1527208345.47	0.60	26.08	1572.61	268.46	77.47
3160.8637	2420.00	1425.45	116.57	-884.09	1093.83	263.61	69081.71	0.9195	0.9078	0.99	5.89e+07	1001.38	285.03	24.53	12.87	1536387833.76	0.59	26.07	1578.24	268.38	77.85
3166.4440	2430.00	1433.75	116.53	-887.80	1101.25	263.57	69031.38	0.9190	0.9074	0.99	5.93e+07	1001.36	285.03	24.56	12.85	1545585362.58	0.59	26.06	1583.86	268.29	78.24
3172.0094	2440.00	1442.05	116.48	-891.51	1108.69	263.53	68981.23	0.9184	0.9070	0.99	5.97e+07	1001.34	285.03	24.60	12.83	1554800748.80	0.59	26.05	1589.47	268.20	78.62
3177.5598	2450.00	1450.37	116.44	-895.22	1116.13	263.50	68931.23	0.9179	0.9066	0.99	6.01e+07	1001.32	285.03	24.63	12.80	1564033809.03	0.59	26.04	1595.07	268.12	79.00
3183.0954	2460.00	1458.70	116.39	-898.93	1123.59	263.46	68881.40	0.9174	0.9062	0.99	6.04e+07	1001.30	285.03	24.67	12.78	1573284359.58	0.59	26.03	1600.66	268.03	79.39
3188.6160	2470.00	1467.04	116.35	-902.63	1131.06	263.42	68831.73	0.9168	0.9059	0.99	6.08e+07	1001.28	285.03	24.70	12.76	1582552216.49	0.58	26.02	1606.24	267.95	79.77
3194.1218	2480.00	1475.39	116.30	-906.34	1138.54	263.38	68782.23	0.9163	0.9055	0.99	6.12e+07	1001.26	285.03	24.74	12.74	1591837195.54	0.58	26.01	1611.80	267.87	80.16
3199.6127	2490.00	1483.74	116.26	-910.04	1146.03	263.35	68732.89	0.9158	0.9051	0.99	6.16e+07	1001.24	285.03	24.77	12.72	1601139112.25	0.58	26.01	1617.36	267.78	80.54
3205.0889	2500.00	1492.11	116.21	-913.74	1153.53	263.31	68683.70	0.9153	0.9047	1.00	6.19e+07	1001.22	285.03	24.80	12.70	1610457781.93	0.58	26.00	1622.90	267.70	80.93
3210.5502	2510.00	1500.49	116.17	-917.44	1161.05	263.27	68634.68	0.9147	0.9043	1.00	6.23e+07	1001.20	285.03	24.84	12.67	1619793019.63	0.58	25.99	1628.43	267.62	81.31
3215.9968	2520.00	1508.88	116.12	-921.14	1168.58	263.24	68585.82	0.9142	0.9039	1.00	6.27e+07	1001.18	285.03	24.87	12.65	1629144640.21	0.58	25.98	1633.95	267.54	81.70
3221.4287	2530.00	1517.27	116.08	-924.84	1176.12	263.20	68537.12	0.9137	0.9035	1.00	6.31e+07	1001.16	285.03	24.91	12.63	1638512458.33	0.57	25.98	1639.46	267.46	82.08
3226.8458	2540.00	1525.68	116.03	-928.53	1183.67	263.16	68488.58	0.9132	0.9031	1.00	6.35e+07	1001.14	285.03	24.94	12.61	1647896288.45	0.57	25.97	1644.96	267.38	82.47
3232.2483	2550.00	1534.09	115.99	-932.23	1191.23	263.12	68440.20	0.9127	0.9027	1.00	6.38e+07	1001.12	285.03	24.97	12.59	1657295944.85	0.57	25.96	1650.45	267.30	82.85
3237.6361	2560.00	1542.52	115.95	-935.92	1198.80	263.09	68391.97	0.9121	0.9023	1.00	6.42e+07	1001.10	285.03	25.01	12.57	1666711241.64	0.57	25.95	1655.92	267.22	83.24
3243.0093	2570.00	1550.95	115.90	-939.61	1206.38	263.05	68343.91	0.9116	0.9019	1.00	6.46e+07	1001.08	285.03	25.04	12.54	1676141992.78	0.57	25.95	1661.38	267.14	83.62
3248.3678	2580.00	1559.39	115.86	-943.30	1213.98	263.01	68296.00	0.9111	0.9015	1.00	6.50e+07	1001.07	285.03	25.07	12.52	1685588012.09	0.57	25.94	1666.84	267.06	84.01
3253.7118	2590.00	1567.85	115.81	-946.98	1221.58	262.98	68248.25	0.9106	0.9011	1.00	6.54e+07	1001.05	285.03	25.11	12.50	1695049113.23	0.56	25.94	1672.27	266.98	84.39
3259.0412	2600.00	1576.31	115.77	-950.67	1229.20	262.94	68200.65	0.9101	0.9007	1.00	6.57e+07	1001.03	285.03	25.14	12.48	1704525109.76	0.56	25.93	1677.70	266.91	84.78
3264.3561	2610.00	1584.78	115.73	-954.35	1236.83	262.91	68153.22	0.9096	0.9003	1.00	6.61e+07	1001.01	285.03	25.17	12.45	1714015815.10	0.56	25.92	1683.12	266.83	85.16
3269.6564	2620.00	1593.26	115.68	-958.03	1244.47	262.87	68105.94	0.9091	0.8999	1.00	6.65e+07	1001.00	285.03	25.21	12.43	1723521042.59	0.56	25.92	1688.52	266.75	85.55
3274.9423	2630.00	1601.75	115.64	-961.71	1252.12	262.83	68058.81	0.9086	0.8995	1.00	6.69e+07	1000.98	285.03	25.24	12.41	1733040605.46	0.56	25.91	1693.92	266.68	85.94
3280.2138	2640.00	1610.24	115.60	-965.39	1259.78	262.80	68011.84	0.9081	0.8992	1.00	6.73e+07	1000.96	285.03	25.27	12.39	1742574316.85	0.56	25.91	1699.30	266.60	86.32
3285.4708	2650.00	1618.75	115.55	-969.06	1267.45	262.76	67965.02	0.9076	0.8988	1.00	6.76e+07	1000.95	285.03	25.30	12.37	1752121989.83	0.55	25.90	1704.67	266.53	86.71
3290.7134	2660.00	1627.27	115.51	-972.74	1275.13	262.73	67918.36	0.9071	0.8984	1.00	6.80e+07	1000.93	285.02	25.34	12.34	1761683437.40	0.55	25.90	1710.03	266.45	87.09
3295.9416	2670.00	1635.79	115.47	-976.41	1282.83	262.69	67871.85	0.9066	0.8980	1.00	6.84e+07	1000.91	285.02	25.37	12.32	1771258472.52	0.55	25.89	1715.37	266.38	87.48
3301.1554	2680.00	1644.32	115.43	-980.08	1290.53	262.66	67825.49	0.9061	0.8976	1.00	6.88e+07	1000.90	285.02	25.40	12.30	1780846908.08	0.55	25.89	1720.71	266.31	87.87
3306.3550	2690.00	1652.87	115.38	-983.74	1298.25	262.62	67779.29	0.9056	0.8972	1.00	6.92e+07	1000.88	285.02	25.43	12.28	1790448556.94	0.55	25.88	1726.03	266.23	88.25
3311.5402	2700.00	1661.42	115.34	-987.41	1305.97	262.58	67733.24	0.9051	0.8968	1.00	6.96e+07	1000.86	285.02	25.47	12.25	1800063231.93	0.55	25.88	1731.34	266.16	88.64
3316.7112	2710.00	1669.98	115.30	-991.07	1313.71	262.55	67687.34	0.9046	0.8964	1.00	6.99e+07	1000.85	285.02	25.50	12.23	1809690745.86	0.54	25.87	1736.64	266.09	89.02
