#z	s	x	dir	northing	easting	Ta	P	atm_dens	col_dens	n	Q	Cp	Rg	V	Ue	M	theta	U	R	Tm	Time
3518.8322	32090.0000	31318.9976	1.1365e+02	-13144.0730	28308.7747	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1229.8169
3518.8322	32100.0000	31328.9976	1.1365e+02	-13148.0841	28317.9350	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1230.1907
3518.8322	32110.0000	31338.9976	1.1365e+02	-13152.0952	28327.0953	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1230.5645
3518.8322	32120.0000	31348.9976	1.1365e+02	-13156.1063	28336.2555	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1230.9382
3518.8322	32130.0000	31358.9976	1.1365e+02	-13160.1174	28345.4158	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1231.3120
3518.8322	32140.0000	31368.9976	1.1365e+02	-13164.1285	28354.5761	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1231.6858
3518.8322	32150.0000	31378.9976	1.1365e+02	-13168.1397	28363.7364	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1232.0596
3518.8322	32160.0000	31388.9976	1.1365e+02	-13172.1508	28372.8967	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1232.4334
3518.8322	32170.0000	31398.9976	1.1365e+02	-13176.1619	28382.0570	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1232.8072
3518.8322	32180.0000	31408.9976	1.1365e+02	-13180.1730	28391.2173	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1233.1810
3518.8322	32190.0000	31418.9976	1.1365e+02	-13184.1841	28400.3776	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1233.5547
3518.8322	32200.0000	31428.9976	1.1365e+02	-13188.1952	28409.5379	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1233.9285
3518.8322	32210.0000	31438.9976	1.1365e+02	-13192.2063	28418.6982	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1234.3023
3518.8322	32220.0000	31448.9976	1.1365e+02	-13196.2174	28427.8585	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1234.6761
3518.8322	32230.0000	31458.9976	1.1365e+02	-13200.2285	28437.0188	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1235.0499
3518.8322	32240.0000	31468.9976	1.1365e+02	-13204.2397	28446.1791	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1235.4237
3518.8322	32250.0000	31478.9976	1.1365e+02	-13208.2508	28455.3394	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1235.7975
3518.8322	32260.0000	31488.9976	1.1365e+02	-13212.2619	28464.4997	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1236.1712
3518.8322	32270.0000	31498.9976	1.1365e+02	-13216.2730	28473.6600	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1236.5450
3518.8322	32280.0000	31508.9976	1.1365e+02	-13220.2841	28482.8203	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1236.9188
3518.8322	32290.0000	31518.9976	1.1365e+02	-13224.2952	28491.9805	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1237.2926
3518.8322	32300.0000	31528.9976	1.1365e+02	-13228.3063	28501.1408	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1237.6664
3518.8322	32310.0000	31538.9976	1.1365e+02	-13232.3174	28510.3011	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1238.0402
3518.8322	32320.0000	31548.9976	1.1365e+02	-13236.3285	28519.4614	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1238.4139
3518.8322	32330.0000	31558.9976	1.1365e+02	-13240.3397	28528.6217	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1238.7877
3518.8322	32340.0000	31568.9976	1.1365e+02	-13244.3508	28537.7820	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1239.1615
3518.8322	32350.0000	31578.9976	1.1365e+02	-13248.3619	28546.9423	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1239.5353
3518.8322	32360.0000	31588.9976	1.1365e+02	-13252.3730	28556.1026	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1239.9091
3518.8322	32370.0000	31598.9976	1.1365e+02	-13256.3841	28565.2629	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1240.2829
3518.8322	32380.0000	31608.9976	1.1365e+02	-13260.3952	28574.4232	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1240.6567
3518.8322	32390.0000	31618.9976	1.1365e+02	-13264.4063	28583.5835	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1241.0304
3518.8322	32400.0000	31628.9976	1.1365e+02	-13268.4174	28592.7438	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1241.4042
3518.8322	32410.0000	31638.9976	1.1365e+02	-13272.4285	28601.9041	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1241.7780
3518.8322	32420.0000	31648.9976	1.1365e+02	-13276.4397	28611.0644	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1242.1518
3518.8322	32430.0000	31658.9976	1.1365e+02	-13280.4508	28620.2247	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1242.5256
3518.8322	32440.0000	31668.9976	1.1365e+02	-13284.4619	28629.3850	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1242.8994
3518.8322	32450.0000	31678.9976	1.1365e+02	-13288.4730	28638.5453	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1243.2732
3518.8322	32460.0000	31688.9976	1.1365e+02	-13292.4841	28647.7055	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1243.6469
3518.8322	32470.0000	31698.9976	1.1365e+02	-13296.4952	28656.8658	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1244.0207
3518.8322	32480.0000	31708.9976	1.1365e+02	-13300.5063	28666.0261	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1244.3945
3518.8322	32490.0000	31718.9976	1.1365e+02	-13304.5174	28675.1864	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1244.7683
3518.8322	32500.0000	31728.9976	1.1365e+02	-13308.5285	28684.3467	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1245.1421
3518.8322	32510.0000	31738.9976	1.1365e+02	-13312.5396	28693.5070	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1245.5159
3518.8322	32520.0000	31748.9976	1.1365e+02	-13316.5508	28702.6673	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1245.8896
3518.8322	32530.0000	31758.9976	1.1365e+02	-13320.5619	28711.8276	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1246.2634
3518.8322	32540.0000	31768.9976	1.1365e+02	-13324.5730	28720.9879	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1246.6372
3518.8322	32550.0000	31778.9976	1.1365e+02	-13328.5841	28730.1482	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1247.0110
3518.8322	32560.0000	31788.9976	1.1365e+02	-13332.5952	28739.3085	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1247.3848
3518.8322	32570.0000	31798.9976	1.1365e+02	-13336.6063	28748.4688	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1247.7586
3518.8322	32580.0000	31808.9976	1.1365e+02	-13340.6174	28757.6291	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1248.1324
3518.8322	32590.0000	31818.9976	1.1365e+02	-13344.6285	28766.7894	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1248.5061
3518.8322	32600.0000	31828.9976	1.1365e+02	-13348.6396	28775.9497	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1248.8799
3518.8322	32610.0000	31838.9976	1.1365e+02	-13352.6508	28785.1100	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1249.2537
3518.8322	32620.0000	31848.9976	1.1365e+02	-13356.6619	28794.2703	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1249.6275
3518.8322	32630.0000	31858.9976	1.1365e+02	-13360.6730	28803.4305	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1250.0013
3518.8322	32640.0000	31868.9976	1.1365e+02	-13364.6841	28812.5908	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1250.3751
3518.8322	32650.0000	31878.9976	1.1365e+02	-13368.6952	28821.7511	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1250.7489
3518.8322	32660.0000	31888.9976	1.1365e+02	-13372.7063	28830.9114	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1251.1226
3518.8322	32670.0000	31898.9976	1.1365e+02	-13376.7174	28840.0717	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1251.4964
3518.8322	32680.0000	31908.9976	1.1365e+02	-13380.7285	28849.2320	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1251.8702
3518.8322	32690.0000	31918.9976	1.1365e+02	-13384.7396	28858.3923	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1252.2440
3518.8322	32700.0000	31928.9976	1.1365e+02	-13388.7508	28867.5526	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1252.6178
3518.8322	32710.0000	31938.9976	1.1365e+02	-13392.7619	28876.7129	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1252.9916
3518.8322	32720.0000	31948.9976	1.1365e+02	-13396.7730	28885.8732	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1253.3653
3518.8322	32730.0000	31958.9976	1.1365e+02	-13400.7841	28895.0335	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1253.7391
3518.8322	32740.0000	31968.9976	1.1365e+02	-13404.7952	28904.1938	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1254.1129
3518.8322	32750.0000	31978.9976	1.1365e+02	-13408.8063	28913.3541	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1254.4867
3518.8322	32760.0000	31988.9976	1.1365e+02	-13412.8174	28922.5144	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1254.8605
3518.8322	32770.0000	31998.9976	1.1365e+02	-13416.8285	28931.6747	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1255.2343
3518.8322	32780.0000	32008.9976	1.1365e+02	-13420.8396	28940.8350	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1255.6081
3518.8322	32790.0000	32018.9976	1.1365e+02	-13424.8508	28949.9953	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1255.9818
3518.8322	32800.0000	32028.9976	1.1365e+02	-13428.8619	28959.1556	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1256.3556
3518.8322	32810.0000	32038.9976	1.1365e+02	-13432.8730	28968.3158	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1256.7294
3518.8322	32820.0000	32048.9976	1.1365e+02	-13436.8841	28977.4761	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1257.1032
3518.8322	32830.0000	32058.9976	1.1365e+02	-13440.8952	28986.6364	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1257.4770
3518.8322	32840.0000	32068.9976	1.1365e+02	-13444.9063	28995.7967	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1257.8508
3518.8322	32850.0000	32078.9976	1.1365e+02	-13448.9174	29004.9570	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1258.2246
3518.8322	32860.0000	32088.9976	1.1365e+02	-13452.9285	29014.1173	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1258.5983
3518.8322	32870.0000	32098.9976	1.1365e+02	-13456.9396	29023.2776	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1258.9721
3518.8322	32880.0000	32108.9976	1.1365e+02	-13460.9507	29032.4379	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1259.3459
3518.8322	32890.0000	32118.9976	1.1365e+02	-13464.9619	29041.5982	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1259.7197
3518.8322	32900.0000	32128.9976	1.1365e+02	-13468.9730	29050.7585	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1260.0935
3518.8322	32910.0000	32138.9976	1.1365e+02	-13472.9841	29059.9188	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1260.4673
3518.8322	32920.0000	32148.9976	1.1365e+02	-13476.9952	29069.0791	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1260.8411
3518.8322	32930.0000	32158.9976	1.1365e+02	-13481.0063	29078.2394	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1261.2148
3518.8322	32940.0000	32168.9976	1.1365e+02	-13485.0174	29087.3997	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1261.5886
3518.8322	32950.0000	32178.9976	1.1365e+02	-13489.0285	29096.5600	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1261.9624
3518.8322	32960.0000	32188.9976	1.1365e+02	-13493.0396	29105.7203	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1262.3362
3518.8322	32970.0000	32198.9976	1.1365e+02	-13497.0507	29114.8806	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1262.7100
3518.8322	32980.0000	32208.9976	1.1365e+02	-13501.0619	29124.0408	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1263.0838
3518.8322	32990.0000	32218.9976	1.1365e+02	-13505.0730	29133.2011	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1263.4575
3518.8322	33000.0000	32228.9976	1.1365e+02	-13509.0841	29142.3614	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1263.8313
3518.8322	33010.0000	32238.9976	1.1365e+02	-13513.0952	29151.5217	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1264.2051
3518.8322	33020.0000	32248.9976	1.1365e+02	-13517.1063	29160.6820	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1264.5789
3518.8322	33030.0000	32258.9976	1.1365e+02	-13521.1174	29169.8423	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1264.9527
3518.8322	33040.0000	32268.9976	1.1365e+02	-13525.1285	29179.0026	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1265.3265
3518.8322	33050.0000	32278.9976	1.1365e+02	-13529.1396	29188.1629	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1265.7003
3518.8322	33060.0000	32288.9976	1.1365e+02	-13533.1507	29197.3232	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1266.0740
3518.8322	33070.0000	32298.9976	1.1365e+02	-13537.1619	29206.4835	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1266.4478
3518.8322	33080.0000	32308.9976	1.1365e+02	-13541.1730	29215.6438	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1266.8216
3518.8322	33090.0000	32318.9976	1.1365e+02	-13545.1841	29224.8041	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1267.1954
3518.8322	33100.0000	32328.9976	1.1365e+02	-13549.1952	29233.9644	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1267.5692
3518.8322	33110.0000	32338.9976	1.1365e+02	-13553.2063	29243.1247	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1267.9430
3518.8322	33120.0000	32348.9976	1.1365e+02	-13557.2174	29252.2850	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1268.3168
3518.8322	33130.0000	32358.9976	1.1365e+02	-13561.2285	29261.4453	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1268.6905
3518.8322	33140.0000	32368.9976	1.1365e+02	-13565.2396	29270.6056	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	1269.0643
