CPU	GPU	log10(CPU/GPU)
3.7080000000e+04	3.7080000000e+04	0.0000000000e+00
3.7973700000e+04	3.7973700000e+04	0.0000000000e+00
3.8872600000e+04	3.8872600000e+04	0.0000000000e+00
3.9776200000e+04	3.9776200000e+04	0.0000000000e+00
4.0684400000e+04	4.0684400000e+04	0.0000000000e+00
4.1596900000e+04	4.1596900000e+04	0.0000000000e+00
4.2513200000e+04	4.2513200000e+04	0.0000000000e+00
4.3433200000e+04	4.3433200000e+04	0.0000000000e+00
4.4356700000e+04	4.4356700000e+04	0.0000000000e+00
4.5283500000e+04	4.5283500000e+04	0.0000000000e+00
4.6213300000e+04	4.6213300000e+04	0.0000000000e+00
4.7146000000e+04	4.7146000000e+04	0.0000000000e+00
4.8081300000e+04	4.8081300000e+04	0.0000000000e+00
4.9019300000e+04	4.9019300000e+04	0.0000000000e+00
4.9959600000e+04	4.9959600000e+04	0.0000000000e+00
5.0902200000e+04	5.0902200000e+04	0.0000000000e+00
5.1847000000e+04	5.1847000000e+04	0.0000000000e+00
5.2793800000e+04	5.2793800000e+04	0.0000000000e+00
5.3742500000e+04	5.3742500000e+04	0.0000000000e+00
5.4693100000e+04	5.4693100000e+04	0.0000000000e+00
5.5645400000e+04	5.5645400000e+04	0.0000000000e+00
5.6599300000e+04	5.6599300000e+04	0.0000000000e+00
5.7554800000e+04	5.7554800000e+04	0.0000000000e+00
5.8511800000e+04	5.8511800000e+04	0.0000000000e+00
5.9470200000e+04	5.9470200000e+04	0.0000000000e+00
6.0429900000e+04	6.0429900000e+04	0.0000000000e+00
6.1391000000e+04	6.1391000000e+04	0.0000000000e+00
6.2353200000e+04	6.2353200000e+04	0.0000000000e+00
6.3316700000e+04	6.3316700000e+04	0.0000000000e+00
6.4281200000e+04	6.4281200000e+04	0.0000000000e+00
6.5246800000e+04	6.5246800000e+04	0.0000000000e+00
6.6213500000e+04	6.6213500000e+04	0.0000000000e+00
6.7181100000e+04	6.7181100000e+04	0.0000000000e+00
6.8149600000e+04	6.8149600000e+04	0.0000000000e+00
6.9119100000e+04	6.9119100000e+04	0.0000000000e+00
7.0089400000e+04	7.0089400000e+04	0.0000000000e+00
7.1060500000e+04	7.1060500000e+04	0.0000000000e+00
7.2032400000e+04	7.2032400000e+04	0.0000000000e+00
7.3005100000e+04	7.3005100000e+04	0.0000000000e+00
7.3978500000e+04	7.3978500000e+04	0.0000000000e+00
3.2136300000e+04	3.2136300000e+04	0.0000000000e+00
3.1270000000e+04	3.1270000000e+04	0.0000000000e+00
3.0412000000e+04	3.0412000000e+04	0.0000000000e+00
2.9562800000e+04	2.9562800000e+04	0.0000000000e+00
2.8723400000e+04	2.8723400000e+04	0.0000000000e+00
2.7894600000e+04	2.7894600000e+04	0.0000000000e+00
2.7077400000e+04	2.7077400000e+04	0.0000000000e+00
2.6272800000e+04	2.6272800000e+04	0.0000000000e+00
2.5482000000e+04	2.5482000000e+04	0.0000000000e+00
2.4706400000e+04	2.4706400000e+04	0.0000000000e+00
2.3947400000e+04	2.3947400000e+04	0.0000000000e+00
2.3206800000e+04	2.3206800000e+04	0.0000000000e+00
2.2486200000e+04	2.2486200000e+04	0.0000000000e+00
